species,basisOfRecord,brackish,catalogNumber,class,classid,date_end,date_mid,date_start,date_year,decimalLatitude,decimalLongitude,eventDate,family,familyid,genus,genusid,gigaclass,gigaclassid,infraphylum,infraphylumid,institutionCode,kingdom,kingdomid,locality,marine,occurrenceID,occurrenceStatus,order,orderid,ownerInstitutionCode,parvphylum,parvphylumid,phylum,phylumid,references,scientificName,scientificNameID,speciesid,subphylum,subphylumid,superclass,superclassid,id,dataset_id,node_id,dropped,absence,originalScientificName,aphiaID,flags,bathymetry,shoredistance,sst,sss,coordinateUncertaintyInMeters,country,footprintWKT,geodeticDatum,associatedReferences,collectionCode,collectionID,depth,eventID,identifiedBy,individualCount,lifeStage,maximumDepthInMeters,minimumDepthInMeters,samplingProtocol,waterBody,accessRights,datasetName,day,island,islandGroup,license,modified,month,recordNumber,recordedBy,rightsHolder,taxonID,type,verbatimDepth,year,disposition,higherGeography,language,namePublishedInID,originalNameUsage,scientificNameAuthorship,specificEpithet,startDayOfYear,verbatimCoordinateSystem,verbatimCoordinates,verbatimLatitude,verbatimLongitude,continent,datasetID,acceptedNameUsage,acceptedNameUsageID,countryCode,dateIdentified,eventRemarks,fieldNumber,identificationID,institutionID,locationID,locationRemarks,preparations,previousIdentifications,taxonRank,verbatimSRS,typeStatus,georeferenceProtocol,georeferenceRemarks,higherClassification,nomenclaturalCode,stateProvince,unaccepted,bibliographicCitation,habitat,sex,coordinatePrecision,occurrenceRemarks,subfamily,subfamilyid,organismQuantity,organismQuantityType,vernacularName,endDayOfYear,footprintSRS
Thunnus albacares,Occurrence,True,#1306914437451#0.6555093249344908,Teleostei,293496.0,,,,,-4.8668056,41.73347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:Faune associÃ©e (IEO):#1306914437451#0.6555093249344908:0x325EA80101000600",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032361fc-e79b-428c-b777-b574a3f8ab74,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2978.0,205608.0,27.72,35.2,,,,,,Faune associÃ©e (IEO),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306914437451#0.6555093249344908,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366661618#0.07292867951701587,Teleostei,293496.0,,,,,-7.3501387,58.300137,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366661618#0.07292867951701587:0xAB69A80101000700",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0324cc78-204b-4541-a756-94dfaa6f8538,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],1469.0,222852.0,27.91,34.92,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366661618#0.07292867951701587,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366727261#0.9647072389918008,Teleostei,293496.0,,,,,-5.033472,42.18347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366727261#0.9647072389918008:0x28EDA70101000900",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03261f1d-432e-4858-95df-7e9b51df7462,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3367.0,255646.0,27.67,35.22,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366727261#0.9647072389918008,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366778780#0.9334312744679351,Teleostei,293496.0,,,,,4.150139,52.450138,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366778780#0.9334312744679351:0x416BA80101000000",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03265912-8fd8-4e06-bbbd-4d6a9e7647b5,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],5189.0,438414.0,27.75,35.44,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366778780#0.9334312744679351,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366757989#0.19224085157624715,Teleostei,293496.0,,,,,0.56680554,55.700138,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366757989#0.19224085157624715:0xA96AA80101000000",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03278a04-48af-42cf-8462-25ef333bdee8,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4591.0,478932.0,28.59,35.35,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366757989#0.19224085157624715,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-82983,Teleostei,293496.0,,,,,-11.067146666667,60.35215,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-82983",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03296116-8f1d-4d54-ba2e-5762584b5a21,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],688.0,403851.0,27.38,34.77,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,BTE_ 3203,Teleostei,293496.0,1073433600000.0,1073433600000.0,1073433600000.0,2004.0,-5.48,51.68,2004-01-07/2004-01-07,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,Balbaya_tuna_ecoscope_ 3203,present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032b6445-a1d0-4013-a957-931098666b51,cbe5c6ff-26f1-460d-8aee-557cb911a9bd,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4911.0,144315.0,28.11,35.28,,,,,,Balbaya_tuna_ecoscope,,,,,150.0,,,,,,,,7,,,,2017-12-06 13:37:44,1,,,,,,,2004,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/4524,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-80699,Teleostei,293496.0,,,,,-11.2515,60.3856833333329,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-80699",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032bcc7c-52a2-4953-9cd8-61a9e51142fa,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2018.0,411142.0,27.36,34.77,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-34757,Teleostei,293496.0,,,,,11.469526666667,49.55339,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-34757",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032cce0b-0939-46fe-8f8a-23927379a23a,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],80.0,2245.0,28.49,36.3,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-28556,Teleostei,293496.0,,,,,-5.10067999999999,46.30181,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-28556",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032d0e25-674f-488c-ab20-6efccb38d505,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4632.0,474457.0,27.74,35.27,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,MCM-LINE-718510,Teleostei,293496.0,631756800000.0,631756800000.0,631756800000.0,1990.0,-28.1273002625,32.5605010986,1990-01-08T12:00:00Z,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,MCM,Animalia,2.0,Cape Vidal,True,,,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032d28dc-2c47-4666-b421-ecf2cd1d79bf,fd13c964-0fb6-4ef4-ae89-e35fc88a9c77,['14fc439c-707d-41d6-a3d4-b9d2696205fe'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],-2.0,11.0,24.59,35.22,,South Africa,,,,LINE,,,,,,,,,,Indian,,,8,,,,,1,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366862087#0.8117657884615611,Teleostei,293496.0,,,,,-7.433472,59.83347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366862087#0.8117657884615611:0xE6F4A70101000800",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032d66ca-a69f-4f7e-aa16-3049ff15dfaa,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2978.0,392022.0,28.02,34.9,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366862087#0.8117657884615611,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-22558,Teleostei,293496.0,,,,,-10.8719666666669,41.5365333333329,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-22558",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032e0344-014f-47f5-8a2b-4a5afb44470b,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],1876.0,90730.0,27.57,34.98,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366570368#0.3422534839639009,Teleostei,293496.0,,,,,-8.466805,54.100136,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366570368#0.3422534839639009:0xF9EEA70101000C00",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,032e9f37-76c5-49cd-8ad9-f3931057f959,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3939.0,208584.0,27.57,35.0,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366570368#0.3422534839639009,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366835339#0.8536402044063138,Teleostei,293496.0,,,,,-4.883472,67.616806,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366835339#0.8536402044063138:0xB455A80101000A00",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0331367b-4604-40d9-a898-7016e7912ba0,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4091.0,433596.0,28.8,34.89,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366835339#0.8536402044063138,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-87977,Teleostei,293496.0,,,,,0.43593333333333,56.0001,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-87977",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03326f05-0a58-437d-8e0e-2a4843640fc1,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],596.0,469591.0,28.65,35.34,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-82119,Teleostei,293496.0,,,,,-9.2851333333333,60.519766666667,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-82119",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,033291f6-6fbc-499c-9b4c-d8d67c958292,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],1257.0,438376.0,27.77,34.8,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,HumanObservation,True,BTE_ 733,Teleostei,293496.0,982540800000.0,982540800000.0,982540800000.0,2001.0,-6.82,50.63,2001-02-19/2001-02-19,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,Balbaya_tuna_ecoscope_ 733,present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0334729b-3a5e-4161-b79e-cb2a5cb0e203,cbe5c6ff-26f1-460d-8aee-557cb911a9bd,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],4650.0,231727.0,27.84,35.18,,,,,,Balbaya_tuna_ecoscope,,,,,125.0,,,,,,,,19,,,,2017-12-06 13:37:44,2,,,,,,,2001,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/4524,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-5809,Teleostei,293496.0,,,,,-13.67,46.0099999999999,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:stomac:EME_1-5809",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03347a24-6f3a-4d12-9323-f5acc49e0955,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3441.0,114677.0,27.87,34.89,,,,,,stomac,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1307366853559#0.9352273908226332,Teleostei,293496.0,,,,,-19.416805,40.700138,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1307366853559#0.9352273908226332:0xAC38A80101000400",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03356782-5e1d-43e6-9497-15564cffec57,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],2831.0,249689.0,27.07,35.05,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1307366853559#0.9352273908226332,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,EME_1-44480,Teleostei,293496.0,,,,,-11.4024199999999,60.6539,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, Sète, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, Sète, France:ll_YugNIRO:EME_1-44480",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,0336f5da-6ea0-468e-9db9-c828b5cac09b,f62024d7-1126-41a8-8dde-ff257d232c4d,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],107.0,443302.0,27.37,34.77,,,,,,ll_YugNIRO,,,,,,,,,,,,,,,,,2013-06-20 10:06:23,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3125,,,,,,,,,,,,,,,,,,,,,,,,,,,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1306921342361#0.35847189741880714,Teleostei,293496.0,,,,,-14.616806,44.08347,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:TAAF (Iles Eparses):#1306921342361#0.35847189741880714:0x1432A80101000500",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,03391051-ae2e-4988-96ef-96d02fb2b97a,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],3495.0,178643.0,27.79,34.95,,,,,,TAAF (Iles Eparses),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1306921342361#0.35847189741880714,Scombrinae,267118.0,,,,,
Thunnus albacares,Occurrence,True,#1298374276500#0.4021618858847752,Teleostei,293496.0,,,,,-2.4168057,53.250137,,Scombridae,125559.0,Thunnus,126065.0,Actinopterygii,10194.0,Gnathostomata,1828.0,"IRD, UMR EME, SÃ¨te, France",Animalia,2.0,,True,"urn:catalog:IRD, UMR EME, SÃ¨te, France:DCR (IRD):#1298374276500#0.4021618858847752:0x0011A80101000300",present,Scombriformes,1517490.0,,Osteichthyes,152352.0,Chordata,1821.0,,Thunnus albacares,urn:lsid:marinespecies.org:taxname:127027,127027.0,Vertebrata,146419.0,Actinopteri,843664.0,033b2f9d-4bb0-46f5-b029-9cb11dd2ac0d,5ad4244f-895a-4b9c-99be-1f88f5369023,['4bf79a01-65a9-4db6-b37b-18434f26ddfc'],False,False,Thunnus albacares,127027.0,['NO_DEPTH'],5060.0,260362.0,28.3,35.38,,,,,,DCR (IRD),,,,,,,,,,,,,,,,,2013-06-20 10:40:35,,,,,,,,,,,,,,,,,,,,,,https://marineinfo.org/id/dataset/3127,,,,,,,,,,,,,,,,,,,,,,,,IND,,EME_1-fr.ird.observe.entities.TailleThon#1298374276500#0.4021618858847752,Scombrinae,267118.0,,,,,
